place,name,blkgrps,population,households,alltransit_performance_score,state
"""2550880""","""Ocean Grove""",1.29,2387.87,1023.22,0.1,MA
"""2551160""","""Onset""",1.0,814.0,501.0,2.5,MA
"""2551230""","""Orange""",3.06,3348.79,1318.53,1.8,MA
"""2551405""","""Orleans""",2.06,1742.91,936.22,2.8,MA
"""2551790""","""Oxford""",2.39,5448.69,2100.11,1.7,MA
"""2552144""","""Palmer Town""",9.0,12237.0,4936.0,0.8,MA
"""2552490""","""Peabody""",32.0,52610.0,21467.0,2.9,MA
"""2552770""","""Pepperell""",2.0,2538.0,999.0,0.0,MA
"""2553085""","""Petersham""",0.02,27.64,11.19,0.0,MA
"""2553680""","""Pinehurst""",4.51,6730.47,2156.38,2.6,MA
"""2553960""","""Pittsfield""",48.0,43289.0,19309.0,2.7,MA
"""2554275""","""Plymouth""",8.0,7017.0,3212.0,2.2,MA
"""2554450""","""Pocasset""",2.17,2124.36,1059.06,1.3,MA
"""2555070""","""Popponesset""",0.12,114.44,66.53,0.0,MA
"""2555090""","""Popponesset Island""",0.03,26.95,15.67,0.0,MA
"""2555535""","""Provincetown""",4.09,2039.3,1251.64,3.1,MA
"""2555745""","""Quincy""",72.0,93824.0,40167.0,7.1,MA
"""2555990""","""Randolph""",19.0,33704.0,12192.0,5.5,MA
"""2556095""","""Raynham Center""",2.2,4661.27,1587.65,0.2,MA
"""2556165""","""Reading""",16.0,25769.0,9476.0,3.6,MA
"""2556585""","""Revere""",41.64,53859.72,19975.57,8.6,MA
"""2557845""","""Rockport""",4.86,4820.33,2131.14,5.3,MA
"""2558370""","""Rowley""",0.18,559.06,204.7,2.9,MA
"""2558615""","""Russell""",0.13,174.99,69.86,0.0,MA
"""2558790""","""Rutland""",1.0,2184.0,865.0,0.0,MA
"""2558965""","""Sagamore""",2.3,3349.42,1325.89,1.2,MA
"""2559105""","""Salem""",33.05,43279.32,18303.21,6.5,MA
"""2559210""","""Salisbury""",4.0,5138.0,2187.0,1.4,MA
"""2559700""","""Sandwich""",2.34,2623.75,1198.9,0.8,MA
"""2560050""","""Saugus""",20.0,28037.0,10210.0,5.3,MA
"""2560295""","""Scituate""",2.45,5580.0,2171.04,3.4,MA
"""2560505""","""Seabrook""",0.11,129.17,60.91,0.0,MA
"""2560627""","""Seconsett Island""",0.03,37.75,17.8,0.0,MA
"""2560820""","""Sharon""",4.17,4647.49,1686.15,3.9,MA
"""2561205""","""Shelburne Falls""",1.87,1630.47,870.77,1.0,MA
"""2561555""","""Shirley""",0.47,1521.44,391.43,4.4,MA
"""2561940""","""Siasconset""",0.24,103.18,42.93,2.0,MA
"""2562300""","""Smith Mills""",3.32,4552.03,1882.14,2.3,MA
"""2562465""","""Somerset""",11.0,18257.0,6995.0,0.5,MA
"""2562535""","""Somerville""",69.0,79983.0,32453.0,8.9,MA
"""2562675""","""South Amherst""",3.49,4995.79,1401.64,5.9,MA
"""2562780""","""South Ashburnham""",1.13,919.08,253.45,0.0,MA
"""2563345""","""Southbridge Town""",16.0,16858.0,6926.0,1.2,MA
"""2563620""","""South Deerfield""",2.0,1547.18,681.32,1.6,MA
"""2563655""","""South Dennis""",4.69,3672.3,1722.27,0.7,MA
"""2563690""","""South Duxbury""",3.0,3644.0,1213.0,0.9,MA
"""2563840""","""Southfield""",0.55,1024.34,462.94,0.7,MA
"""2564460""","""South Lancaster""",1.0,1828.83,683.57,0.0,MA
"""2566035""","""South Yarmouth""",8.49,9841.68,4470.42,1.1,MA
"""2566070""","""Spencer""",5.0,5821.0,2587.0,2.8,MA
"""2567000""","""Springfield""",121.0,154613.0,56331.0,6.9,MA
"""2567700""","""Stoneham""",17.0,21967.0,9062.0,4.3,MA
"""2568120""","""Sturbridge""",1.53,2365.03,820.17,0.0,MA
"""2568680""","""Swampscott""",14.0,14563.0,5457.0,7.1,MA
"""2569170""","""Taunton""",31.0,56826.0,22273.0,2.6,MA
"""2569205""","""Teaticket""",1.6,1539.22,764.0,2.2,MA
"""2569585""","""The Pinehills""",0.13,475.86,231.07,1.1,MA
"""2570115""","""Topsfield""",1.23,2280.49,790.89,0.0,MA
"""2570325""","""Townsend""",1.05,1369.41,556.16,0.0,MA
"""2570815""","""Turners Falls""",4.44,4362.89,2084.21,2.6,MA
"""2571445""","""Upton""",1.54,2620.08,1067.7,0.0,MA
"""2571970""","""Vineyard Haven""",1.59,1839.56,553.3,5.6,MA
"""2572250""","""Wakefield""",21.0,26823.0,10532.0,5.6,MA
"""2572460""","""Walpole""",3.69,5478.13,2246.54,4.9,MA
"""2572600""","""Waltham""",48.0,62832.0,23722.0,7.0,MA
"""2572845""","""Ware""",5.05,5108.62,2302.25,1.3,MA
"""2573020""","""Wareham Center""",2.8,3305.03,1501.51,2.0,MA
"""2573055""","""Warren""",0.42,499.38,179.16,0.0,MA
"""2573440""","""Watertown Town""",29.0,34553.0,15160.0,8.1,MA
"""2573930""","""Webster""",7.16,11351.11,4386.78,1.7,MA
"""2574210""","""Wellesley""",23.0,29009.38,8659.69,4.7,MA
"""2575050""","""Westborough""",5.0,4013.0,1661.0,1.9,MA
"""2575365""","""West Brookfield""",0.64,811.79,353.57,0.0,MA
"""2575505""","""West Chatham""",1.33,1045.01,485.45,0.5,MA
"""2575680""","""West Concord""",3.57,7213.49,2388.18,3.6,MA
"""2575820""","""West Dennis""",3.4,2103.27,1082.86,1.2,MA
"""2575960""","""West Falmouth""",1.76,1696.4,664.21,0.0,MA
"""2576030""","""Westfield""",26.0,41667.0,15276.0,3.1,MA
"""2577890""","""West Springfield Town""",20.0,28671.0,11971.0,5.1,MA
"""2578410""","""West Wareham""",1.62,2504.09,1037.53,1.5,MA
"""2578795""","""West Yarmouth""",6.59,5687.4,2613.36,1.4,MA
"""2578850""","""Weweantic""",1.03,1579.09,660.27,1.4,MA
"""2578972""","""Weymouth Town""",45.0,55890.0,23014.0,5.3,MA
"""2579390""","""White Island Shores""",0.73,1282.61,465.65,1.0,MA
"""2579495""","""Whitinsville""",3.39,6711.29,2498.6,1.8,MA
"""2579705""","""Wilbraham""",1.91,3784.02,1286.96,0.0,MA
"""2579950""","""Williamstown""",3.6,4206.14,903.02,1.6,MA
"""2580195""","""Wilmington""",11.0,23538.0,7947.0,4.0,MA
"""2580370""","""Winchendon""",4.04,2949.78,1361.4,1.2,MA
"""2580545""","""Winchester""",15.0,22579.0,7928.0,6.0,MA
"""2581005""","""Winthrop Town""",18.0,18391.0,7747.0,7.5,MA
"""2581035""","""Woburn""",28.0,39500.0,15237.0,5.3,MA
"""2581245""","""Woods Hole""",1.27,1058.41,503.79,1.0,MA
"""2582000""","""Worcester""",149.0,184743.0,70792.0,5.7,MA
"""2582595""","""Yarmouth Port""",4.51,4771.49,2372.17,0.0,MA
