place,name,blkgrps,population,households,alltransit_performance_score,state
"""3615242""","""Cherry Valley""",0.01,16.33,6.25,0.0,NY
"""3615297""","""Chester""",1.51,1948.71,725.53,1.9,NY
"""3615363""","""Chestertown""",0.24,147.21,76.94,0.0,NY
"""3615400""","""Chestnut Ridge""",6.03,8603.8,2525.41,0.5,NY
"""3615561""","""Chittenango""",1.66,2633.49,969.05,0.0,NY
"""3615638""","""Churchville""",0.16,242.6,97.55,0.0,NY
"""3615814""","""Clarence""",1.86,2670.65,1030.54,0.0,NY
"""3615836""","""Clarence Center""",2.0,2671.0,874.0,0.0,NY
"""3615902""","""Clark Mills""",1.07,1456.52,762.96,0.2,NY
"""3615946""","""Clarkson""",2.24,3748.72,1338.17,0.7,NY
"""3616050""","""Claverack-Red Mills""",0.36,345.0,155.56,0.0,NY
"""3616089""","""Clayton""",0.14,205.48,92.06,0.0,NY
"""3616111""","""Clayville""",0.09,160.67,60.48,0.2,NY
"""3616188""","""Cleveland""",1.0,683.0,278.0,0.0,NY
"""3616375""","""Clifton Springs""",0.9,1015.77,403.48,0.0,NY
"""3616419""","""Clinton""",0.84,791.94,341.63,2.4,NY
"""3616452""","""Clintondale""",0.92,1369.83,549.03,0.2,NY
"""3616573""","""Clyde""",2.0,1991.0,675.0,0.0,NY
"""3616628""","""Cobleskill""",3.19,3882.91,1245.83,0.0,NY
"""3616727""","""Cohocton""",0.45,337.78,114.55,0.0,NY
"""3616749""","""Cohoes""",16.0,16574.0,7456.0,5.3,NY
"""3616815""","""Cold Brook""",0.03,42.15,14.72,0.0,NY
"""3616936""","""Cold Spring""",1.0,1834.0,843.0,6.4,NY
"""3616958""","""Cold Spring Harbor""",4.0,5088.0,1688.0,3.2,NY
"""3617332""","""Colonie""",5.0,7856.0,3080.0,6.8,NY
"""3617398""","""Colton""",0.05,69.3,31.05,0.0,NY
"""3617530""","""Commack""",22.0,37117.0,12065.0,3.4,NY
"""3617620""","""Conesus Hamlet""",0.06,72.43,30.78,0.4,NY
"""3617622""","""Conesus Lake""",0.54,805.99,343.91,0.6,NY
"""3617739""","""Congers""",6.1,7969.08,2628.19,2.4,NY
"""3617882""","""Constableville""",0.03,29.18,11.05,0.0,NY
"""3617893""","""Constantia""",0.42,532.05,257.45,0.0,NY
"""3618036""","""Coopers Plains""",0.37,253.24,123.86,1.9,NY
"""3618047""","""Cooperstown""",1.16,1359.64,627.21,0.0,NY
"""3618113""","""Copake Falls""",0.01,14.99,5.46,0.0,NY
"""3618118""","""Copake Hamlet""",0.13,125.8,52.79,0.0,NY
"""3618124""","""Copake Lake""",0.5,588.12,220.31,0.0,NY
"""3618135""","""Copenhagen""",0.02,42.28,16.51,0.0,NY
"""3618146""","""Copiague""",13.0,22926.0,7113.0,5.5,NY
"""3618157""","""Coram""",22.0,40713.0,14600.0,2.9,NY
"""3618201""","""Corfu""",0.08,128.96,60.12,0.0,NY
"""3618212""","""Corinth""",2.0,2651.0,1004.0,0.0,NY
"""3618256""","""Corning""",9.0,10870.0,5178.0,2.8,NY
"""3618333""","""Cornwall-on-Hudson""",1.97,1954.29,755.56,0.3,NY
"""3618388""","""Cortland""",18.0,18914.0,6712.0,0.0,NY
"""3618443""","""Cortland West""",1.2,1069.23,429.4,0.0,NY
"""3618542""","""Country Knolls""",0.47,993.31,362.36,0.0,NY
"""3618597""","""Cove Neck""",0.43,516.14,165.29,0.1,NY
"""3618718""","""Coxsackie""",2.03,1919.85,768.8,0.0,NY
"""3618762""","""Cragsmoor""",0.52,226.17,108.37,0.6,NY
"""3618817""","""Cranberry Lake""",0.14,68.75,28.79,0.2,NY
"""3619070""","""Croghan""",0.01,23.13,8.69,0.0,NY
"""3619092""","""Crompond""",1.0,2333.0,806.0,2.7,NY
"""3619213""","""Croton-on-Hudson""",7.0,8257.0,3029.0,6.9,NY
"""3619229""","""Crown Heights""",1.2,1870.92,661.68,3.5,NY
"""3619290""","""Crugers""",1.02,1431.06,692.17,6.1,NY
"""3619308""","""Crystal Beach""",0.07,85.22,42.86,0.0,NY
"""3619356""","""Cuba""",1.06,900.75,362.77,0.0,NY
"""3619408""","""Cumberland Head""",1.57,1143.76,547.23,5.1,NY
"""3619411""","""Cumminsville""",0.0,5.57,2.32,0.6,NY
"""3619466""","""Cutchogue""",3.51,3184.81,1251.67,1.6,NY
"""3619510""","""Cuylerville""",0.04,30.73,15.38,0.7,NY
"""3619587""","""Dalton""",0.04,29.63,11.36,0.0,NY
"""3619642""","""Dannemora""",1.03,3700.23,201.99,0.0,NY
"""3619664""","""Dansville""",3.93,4454.7,1991.65,1.1,NY
"""3619774""","""Davenport Center""",0.12,164.98,68.76,0.0,NY
"""3619972""","""Deer Park""",17.0,27653.0,8846.0,5.2,NY
"""3619994""","""Deferiet""",0.11,183.86,56.06,0.0,NY
"""3620049""","""DeKalb Junction""",0.08,130.26,47.33,0.3,NY
"""3620082""","""Delanson""",0.08,105.22,24.22,0.0,NY
"""3620115""","""Delevan""",0.24,235.43,104.06,0.0,NY
"""3620126""","""Delhi""",0.87,1223.18,90.28,0.0,NY
"""3620302""","""Depauville""",0.27,564.14,187.19,0.0,NY
"""3620313""","""Depew""",12.0,15283.0,6622.0,3.2,NY
"""3620346""","""Deposit""",0.08,86.78,35.92,0.0,NY
"""3620379""","""Dering Harbor""",0.04,55.39,24.65,0.3,NY
"""3620390""","""DeRuyter""",0.01,11.59,4.21,0.0,NY
"""3620500""","""Dexter""",0.04,50.85,19.2,0.0,NY
"""3620687""","""Dix Hills""",15.0,27647.0,8271.0,2.5,NY
"""3620698""","""Dobbs Ferry""",8.0,11141.0,3679.0,8.4,NY
"""3620731""","""Dolgeville""",2.01,2416.71,951.2,0.0,NY
"""3620841""","""Dover Plains""",0.87,780.6,441.73,6.2,NY
"""3620852""","""Downsville""",0.13,75.83,34.93,0.0,NY
"""3620896""","""Dresden""",0.03,27.6,9.74,0.0,NY
"""3620951""","""Dryden""",0.27,425.58,154.51,1.6,NY
"""3620989""","""Duane Lake""",0.25,301.91,90.67,0.0,NY
"""3620995""","""Duanesburg""",0.35,486.07,111.78,0.0,NY
"""3621050""","""Dundee""",1.01,1211.89,534.97,0.0,NY
"""3621105""","""Dunkirk""",12.0,12064.0,5185.0,2.9,NY
"""3621226""","""Durhamville""",0.06,107.8,39.36,0.0,NY
"""3621523""","""Earlville""",0.04,63.09,24.87,0.0,NY
"""3621578""","""East Atlantic Beach""",2.0,1943.0,764.0,6.0,NY
"""3621589""","""East Aurora""",2.63,5287.72,2094.64,1.1,NY
"""3621600""","""East Avon""",0.09,147.31,63.81,0.5,NY
"""3621809""","""Eastchester""",15.0,20099.0,7816.0,8.0,NY
"""3621985""","""East Farmingdale""",3.0,6222.0,1831.0,6.4,NY
"""3622084""","""East Glenville""",5.0,6339.0,2292.0,3.1,NY
"""3622106""","""East Greenbush""",2.54,5208.82,2097.57,3.1,NY
"""3622183""","""East Hampton""",2.0,1130.0,552.0,4.6,NY
"""3622200""","""East Hampton North""",4.0,4615.0,1816.0,3.2,NY
"""3622260""","""East Hills""",6.99,7109.78,2404.39,6.1,NY
"""3622315""","""East Islip""",11.0,13616.0,4241.0,4.3,NY
"""3622326""","""East Ithaca""",1.46,1584.05,769.24,5.1,NY
"""3622370""","""East Kingston""",0.18,251.58,107.61,2.0,NY
"""3622447""","""East Marion""",1.0,885.0,431.0,1.9,NY
"""3622480""","""East Massapequa""",15.05,17799.34,6387.38,5.9,NY
"""3622502""","""East Meadow""",34.0,37195.0,12196.0,4.9,NY
"""3622546""","""East Moriches""",2.5,4723.47,1660.4,1.8,NY
"""3622557""","""East Nassau""",0.2,384.9,149.53,0.5,NY
"""3622612""","""East Northport""",14.98,19434.87,7008.65,5.5,NY
"""3622623""","""East Norwich""",3.0,2888.0,963.0,0.1,NY
"""3622733""","""East Patchogue""",14.0,22796.0,8437.0,3.2,NY
"""3622810""","""Eastport""",1.92,2510.83,922.13,1.5,NY
"""3622832""","""East Quogue""",5.0,4894.08,1877.34,0.0,NY
"""3622843""","""East Randolph""",0.06,67.11,26.28,0.0,NY
"""3622865""","""East Rochester""",7.0,6646.0,2773.0,3.0,NY
"""3622876""","""East Rockaway""",8.0,9839.0,3651.0,6.8,NY
"""3622980""","""East Shoreham""",4.0,6788.0,2043.0,1.5,NY
"""3623052""","""East Syracuse""",2.97,2994.17,1334.19,4.6,NY
"""3623217""","""East Williston""",2.0,2582.0,805.0,7.5,NY
"""3623316""","""Eatons Neck""",1.0,1575.0,542.0,0.0,NY
"""3623404""","""Eden""",2.0,3176.0,1230.0,0.0,NY
"""3623602""","""Edmeston""",0.18,170.2,67.24,0.0,NY
"""3623635""","""Edwards""",0.01,15.41,6.1,0.0,NY
"""3623701""","""Eggertsville""",15.0,15364.0,6311.0,6.5,NY
"""3623745""","""Elba""",0.12,119.17,45.57,0.0,NY
"""3623789""","""Elbridge""",0.12,186.57,70.32,1.2,NY
"""3623822""","""Elizabethtown""",0.14,115.17,47.04,0.0,NY
"""3623965""","""Ellenville""",1.47,2580.13,851.31,1.4,NY
"""3624020""","""Ellicottville""",0.08,31.04,14.51,0.0,NY
"""3624075""","""Ellisburg""",0.03,36.21,12.85,0.0,NY
"""3624141""","""Elma Center""",1.36,2516.82,1094.39,1.2,NY
"""3624229""","""Elmira""",31.0,28302.0,10225.0,0.2,NY
"""3624251""","""Elmira Heights""",4.02,2821.11,1171.34,0.0,NY
"""3624273""","""Elmont""",25.0,36636.0,9802.0,6.1,NY
"""3624295""","""Elmsford""",5.0,4942.0,1497.0,8.6,NY
"""3624405""","""Elwood""",7.0,11592.0,3653.0,4.3,NY
"""3624515""","""Endicott""",16.95,12935.68,5827.13,3.8,NY
"""3624526""","""Endwell""",9.9,10257.88,4647.23,4.1,NY
"""3624625""","""Erin""",0.04,41.03,16.96,0.0,NY
"""3624713""","""Esperance""",0.05,57.9,23.63,0.0,NY
"""3624823""","""Evans Mills""",0.05,161.06,68.69,0.0,NY
"""3624867""","""Fabius""",0.02,22.27,7.77,0.0,NY
"""3624988""","""Fair Haven""",0.14,106.78,53.23,0.0,NY
"""3625043""","""Fairmount""",8.53,10010.42,4219.49,4.5,NY
"""3625076""","""Fairport""",5.69,5155.35,2305.6,2.4,NY
"""3625109""","""Fairview""",4.76,4962.46,1540.66,3.0,NY
"""3625120""","""Fairview""",2.31,2852.67,995.81,8.6,NY
"""3625164""","""Falconer""",1.26,1636.8,698.32,2.5,NY
"""3625384""","""Farmingdale""",7.0,8722.45,3628.16,7.2,NY
"""3625417""","""Farmingville""",10.0,15250.0,4613.0,3.1,NY
"""3625428""","""Farnham""",0.1,120.85,57.57,0.9,NY
"""3625527""","""Fayetteville""",2.51,3268.3,1423.95,2.3,NY
"""3625571""","""Felts Mills""",0.05,85.52,31.55,0.0,NY
"""3625747""","""Fillmore""",0.05,62.37,26.67,0.0,NY
"""3625839""","""Fire Island""",2.7,249.76,85.66,0.5,NY
"""3625857""","""Firthcliffe""",4.99,5752.11,2168.03,0.7,NY
"""3625923""","""Fishers Island""",1.0,230.0,77.0,0.0,NY
"""3625934""","""Fishers Landing""",0.02,9.37,4.47,0.0,NY
"""3625967""","""Fishkill""",2.0,2129.28,1011.89,3.3,NY
"""3626121""","""Flanders""",3.07,5188.04,1420.16,2.1,NY
"""3626209""","""Fleischmanns""",0.04,25.89,13.73,0.2,NY
"""3626264""","""Floral Park""",16.0,16269.0,5709.0,7.3,NY
"""3626319""","""Florida""",1.88,1752.28,661.48,0.0,NY
"""3626352""","""Flower Hill""",4.0,4785.0,1550.0,6.7,NY
"""3626462""","""Fonda""",0.25,257.35,96.72,0.0,NY
"""3626561""","""Forest Home""",0.16,600.25,32.66,6.3,NY
"""3626649""","""Forestville""",0.1,108.97,43.65,0.7,NY
"""3626704""","""Fort Ann""",0.05,130.28,12.61,0.0,NY
"""3626752""","""Fort Covington Hamlet""",1.39,1403.48,477.39,0.0,NY
"""3626759""","""Fort Drum""",11.07,13678.84,3329.68,0.0,NY
"""3626770""","""Fort Edward""",1.09,1947.53,726.19,3.4,NY
"""3626880""","""Fort Johnson""",0.12,141.67,51.76,1.4,NY
"""3626902""","""Fort Montgomery""",0.93,931.75,322.85,3.8,NY
"""3626924""","""Fort Plain""",0.45,491.51,211.0,0.0,NY
"""3626946""","""Fort Salonga""",8.18,10356.84,3506.39,1.3,NY
"""3627133""","""Fowlerville""",0.04,67.95,26.35,0.7,NY
"""3627188""","""Frankfort""",1.93,1805.19,740.03,0.0,NY
"""3627221""","""Franklin""",0.02,17.97,7.53,0.0,NY
"""3627309""","""Franklin Square""",28.0,32482.0,9632.0,6.0,NY
"""3627331""","""Franklinville""",0.21,185.91,74.14,0.0,NY
"""3627419""","""Fredonia""",6.76,8964.16,2798.69,1.8,NY
"""3627452""","""Freedom Plains""",0.48,513.76,180.59,1.0,NY
"""3627485""","""Freeport""",33.0,43380.0,13672.0,6.8,NY
"""3627529""","""Freeville""",0.17,176.85,80.69,1.7,NY
"""3627672""","""Frewsburg""",0.16,317.47,130.95,0.5,NY
"""3627694""","""Friendship""",0.1,149.85,67.4,0.2,NY
"""3627815""","""Fulton""",10.0,11521.41,4734.57,0.3,NY
"""3627859""","""Fultonville""",0.06,61.15,20.28,0.0,NY
"""3627969""","""Gainesville""",0.05,36.82,13.59,0.0,NY
"""3628035""","""Galeville""",2.64,3477.42,1552.71,5.4,NY
"""3628101""","""Galway""",0.01,20.61,9.04,0.0,NY
"""3628145""","""Gang Mills""",1.28,2496.18,990.98,1.5,NY
"""3628178""","""Garden City""",23.02,22728.45,7328.87,8.2,NY
"""3628189""","""Garden City Park""",7.0,8332.0,2510.0,7.7,NY
"""3628200""","""Garden City South""",4.0,4096.0,1319.0,5.3,NY
"""3628244""","""Gardiner""",0.48,626.28,203.82,0.5,NY
"""3628310""","""Gardnertown""",4.0,4858.0,1644.0,0.5,NY
"""3628431""","""Gasport""",0.29,435.96,168.71,0.0,NY
"""3628453""","""Gates""",2.0,5153.0,2022.0,4.4,NY
"""3628618""","""Geneseo""",3.12,5472.3,949.95,3.7,NY
"""3628640""","""Geneva""",12.98,13037.25,4754.14,0.0,NY
"""3628761""","""Germantown""",0.45,407.83,174.65,0.0,NY
"""3628860""","""Ghent""",0.15,181.62,70.56,0.0,NY
"""3628959""","""Gilbertsville""",0.04,35.22,14.5,0.0,NY
