place,name,blkgrps,population,households,alltransit_performance_score,state
"""0458870""","""Rancho Mesa Verde""",0.01,44.24,11.92,1.9,AZ
"""0459550""","""Red Mesa""",0.04,49.92,14.34,0.0,AZ
"""0459690""","""Red Rock""",0.0,4.03,0.99,0.0,AZ
"""0459760""","""Red Rock""",0.3,886.42,268.9,0.0,AZ
"""0459900""","""Rillito""",0.01,61.14,18.1,1.0,AZ
"""0460120""","""Rincon Valley""",0.66,5896.05,2054.27,0.0,AZ
"""0460180""","""Rio Rico""",7.75,13009.31,4227.73,0.0,AZ
"""0460250""","""Rio Verde""",1.15,1600.28,819.05,0.0,AZ
"""0460770""","""Rock House""",0.0,1.45,0.77,0.0,AZ
"""0460880""","""Rock Point""",0.03,50.05,13.88,0.0,AZ
"""0461300""","""Roosevelt""",0.04,20.87,10.05,0.0,AZ
"""0461370""","""Rough Rock""",0.04,66.03,17.97,0.4,AZ
"""0461440""","""Round Rock""",0.06,88.45,20.08,0.3,AZ
"""0461448""","""Round Valley""",0.04,149.94,68.57,0.0,AZ
"""0461690""","""Rye""",0.0,7.59,3.49,0.0,AZ
"""0461715""","""Sacate Village""",0.01,26.12,6.82,0.0,AZ
"""0461720""","""Sacaton""",0.23,368.34,107.73,0.0,AZ
"""0461800""","""Sacaton Flats Village""",0.1,189.62,58.43,0.0,AZ
"""0461940""","""Saddlebrooke""",3.7,9239.78,4815.66,0.0,AZ
"""0462000""","""Safford""",8.47,9131.29,3139.95,0.0,AZ
"""0462140""","""Sahuarita""",4.56,23249.28,7770.14,0.8,AZ
"""0462280""","""St. David""",0.07,75.05,30.05,0.0,AZ
"""0462350""","""St. Johns""",3.03,3372.36,1092.47,0.0,AZ
"""0462362""","""St. Johns""",0.03,119.91,25.91,2.0,AZ
"""0462420""","""St. Michaels""",0.8,770.04,211.55,1.0,AZ
"""0462700""","""Salome""",0.05,38.87,19.21,0.0,AZ
"""0462910""","""San Carlos""",0.47,918.57,211.06,0.0,AZ
"""0463050""","""Sanders""",0.01,12.18,2.83,0.3,AZ
"""0463260""","""San Jose""",0.01,36.11,4.57,0.0,AZ
"""0463470""","""San Luis""",8.78,23635.91,6370.35,1.7,AZ
"""0463540""","""San Manuel""",3.0,3714.0,1359.0,0.0,AZ
"""0463610""","""San Miguel""",0.01,14.56,3.82,0.2,AZ
"""0463820""","""San Simon""",0.0,0.66,0.3,0.0,AZ
"""0463960""","""Santa Cruz""",0.01,12.23,3.19,0.0,AZ
"""0464210""","""San Tan Valley""",23.84,78362.18,23569.34,0.0,AZ
"""0464310""","""Santa Rosa""",0.02,8.99,3.01,0.1,AZ
"""0464590""","""Sawmill""",0.02,28.62,7.2,0.0,AZ
"""0464650""","""Scenic""",0.0,12.83,5.23,0.0,AZ
"""0465000""","""Scottsdale""",162.94,234735.4,105858.04,5.1,AZ
"""0465167""","""Seba Dalkai""",0.03,69.08,18.42,0.2,AZ
"""0465280""","""Second Mesa""",0.07,267.26,62.39,0.3,AZ
"""0465350""","""Sedona""",2.89,4138.47,2240.33,2.6,AZ
"""0465400""","""Sehili""",0.01,7.59,1.56,0.4,AZ
"""0465420""","""Seligman""",0.01,7.3,3.35,0.0,AZ
"""0465490""","""Sells""",0.62,900.57,210.85,0.3,AZ
"""0465780""","""Seven Mile""",0.02,40.05,9.59,0.0,AZ
"""0466190""","""Shongopovi""",0.0,6.94,1.66,0.3,AZ
"""0466260""","""Shonto""",0.09,63.16,17.7,0.0,AZ
"""0466470""","""Show Low""",6.48,10677.72,3903.02,0.0,AZ
"""0466820""","""Sierra Vista""",31.62,42455.58,16645.35,1.9,AZ
"""0466845""","""Sierra Vista Southeast""",8.46,14157.01,5708.47,0.0,AZ
"""0467295""","""Six Shooter Canyon""",0.05,90.38,41.67,0.0,AZ
"""0467800""","""Snowflake""",1.74,2103.45,656.74,0.0,AZ
"""0467920""","""So-Hi""",0.01,24.99,9.93,0.0,AZ
"""0468010""","""Solomon""",0.0,0.73,0.26,0.0,AZ
"""0468080""","""Somerton""",4.56,12991.02,3871.08,3.3,AZ
"""0468220""","""Sonoita""",0.04,66.53,31.24,0.0,AZ
"""0468670""","""South Komelik""",0.0,4.38,1.26,0.0,AZ
"""0468850""","""South Tucson""",7.0,5624.48,2027.2,7.4,AZ
"""0468990""","""Springerville""",0.92,914.54,336.11,0.0,AZ
"""0469060""","""Spring Valley""",0.1,248.34,107.94,0.0,AZ
"""0469130""","""Stanfield""",0.02,39.12,12.21,0.0,AZ
"""0469480""","""Star Valley""",0.65,1904.49,862.2,0.0,AZ
"""0469585""","""Steamboat""",0.01,12.48,3.31,0.3,AZ
"""0469872""","""Stotonic Village""",0.12,109.13,40.49,0.0,AZ
"""0470040""","""Strawberry""",1.83,747.06,361.94,0.0,AZ
"""0470175""","""Summerhaven""",0.04,117.53,66.88,0.9,AZ
"""0470240""","""Summit""",1.06,3279.8,945.74,0.1,AZ
"""0470320""","""Sun City""",39.32,39790.0,23515.21,2.0,AZ
"""0470355""","""Sun City West""",16.49,23426.73,14113.52,0.1,AZ
"""0470460""","""Sunizona""",0.02,11.86,6.02,0.0,AZ
"""0470530""","""Sun Lakes""",9.37,14692.78,8389.74,0.1,AZ
"""0471160""","""Sun Valley""",0.12,166.23,45.3,0.0,AZ
"""0471220""","""Sunwest""",0.04,38.19,18.88,0.0,AZ
"""0471230""","""Supai""",0.0,0.21,0.09,0.0,AZ
"""0471300""","""Superior""",2.66,2094.48,804.82,0.0,AZ
"""0471510""","""Surprise""",84.76,129882.79,47853.83,0.0,AZ
"""0471642""","""Sweet Water Village""",0.05,40.51,11.63,0.0,AZ
"""0471650""","""Swift Trail Junction""",1.12,1521.49,101.14,0.0,AZ
"""0471790""","""Tacna""",0.01,16.15,6.1,0.0,AZ
"""0472000""","""Tanque Verde""",11.47,16892.9,6767.58,0.6,AZ
"""0472280""","""Tat Momoli""",0.0,1.09,0.23,0.0,AZ
"""0472420""","""Taylor""",0.82,1754.4,609.15,0.0,AZ
"""0472560""","""Teec Nos Pos""",0.08,80.11,20.71,0.0,AZ
"""0472630""","""Tees Toh""",0.03,77.62,20.7,0.2,AZ
"""0473000""","""Tempe""",108.81,176808.33,68087.72,7.9,AZ
"""0473420""","""Thatcher""",3.63,4644.65,1591.9,0.0,AZ
"""0473490""","""Theba""",0.0,1.12,0.3,0.0,AZ
"""0473700""","""Three Points""",3.1,4127.37,1470.69,0.2,AZ
"""0474120""","""Tolani Lake""",0.0,0.77,0.23,0.0,AZ
"""0474190""","""Tolleson""",3.25,7392.92,2285.17,6.2,AZ
"""0474400""","""Tombstone""",0.3,342.42,162.59,0.0,AZ
"""0474470""","""Tonalea""",0.06,79.75,23.1,0.0,AZ
"""0474540""","""Tonopah""",0.01,18.66,6.3,0.0,AZ
"""0474610""","""Tonto Basin""",0.04,74.94,39.96,0.0,AZ
"""0474665""","""Tonto Village""",0.0,2.84,1.38,0.0,AZ
"""0474680""","""Topawa""",0.0,5.79,1.66,0.0,AZ
"""0474750""","""Topock""",0.0,2.66,1.46,0.0,AZ
"""0474820""","""Top-of-the-World""",0.02,30.51,14.66,0.0,AZ
"""0475310""","""Toyei""",0.0,1.71,0.45,0.3,AZ
"""0475590""","""Truxton""",0.0,7.73,3.54,0.0,AZ
"""0475660""","""Tsaile""",0.05,89.31,18.09,0.4,AZ
"""0475940""","""Tubac""",0.38,363.6,184.85,0.0,AZ
"""0476010""","""Tuba City""",5.01,8217.07,2184.85,0.4,AZ
"""0477000""","""Tucson""",371.14,524906.45,207432.34,5.8,AZ
"""0477035""","""Tucson Estates""",5.5,9441.16,4099.24,1.0,AZ
"""0477367""","""Tumacacori-Carmen""",0.18,272.22,105.26,0.0,AZ
"""0477415""","""Turkey Creek""",0.01,14.48,3.47,0.0,AZ
"""0477490""","""Tusayan""",0.01,4.11,1.57,0.0,AZ
