place,name,blkgrps,population,households,alltransit_performance_score,state
"""1770161""","""Sleepy Hollow""",0.85,2425.13,914.63,3.1,IL
"""1770213""","""Smithboro""",0.05,54.56,22.3,0.0,IL
"""1770226""","""Smithfield""",0.01,5.45,2.55,0.0,IL
"""1770252""","""Smithton""",0.38,899.66,333.58,0.0,IL
"""1770460""","""Somonauk""",0.65,1012.15,368.11,0.0,IL
"""1770525""","""Sorento""",0.01,19.05,8.38,0.0,IL
"""1770564""","""South Barrington""",2.19,4503.56,1449.52,2.0,IL
"""1770590""","""South Beloit""",4.54,6270.51,2270.8,0.7,IL
"""1770629""","""South Chicago Heights""",2.38,3694.11,1251.41,3.0,IL
"""1770720""","""South Elgin""",8.05,17789.43,5900.68,2.4,IL
"""1770759""","""Southern View""",0.77,720.36,354.38,4.1,IL
"""1770850""","""South Holland""",19.14,25155.07,8170.09,5.1,IL
"""1770889""","""South Jacksonville""",2.61,2164.25,1063.63,0.0,IL
"""1771175""","""South Pekin""",0.3,346.1,119.89,0.1,IL
"""1771240""","""South Roxana""",0.45,569.79,208.77,3.1,IL
"""1771370""","""South Wilmington""",0.03,31.46,12.82,0.0,IL
"""1771422""","""Sparland""",0.04,40.61,16.98,0.0,IL
"""1771448""","""Sparta""",4.11,3756.47,1682.64,0.0,IL
"""1771474""","""Spaulding""",0.28,358.18,142.8,1.3,IL
"""1771526""","""Spillertown""",0.05,61.98,26.96,0.0,IL
"""1771604""","""Spring Bay""",0.18,148.69,62.5,0.0,IL
"""1771643""","""Springerton""",0.0,2.22,0.94,0.0,IL
"""1772000""","""Springfield""",103.96,104543.13,45885.49,4.2,IL
"""1772052""","""Spring Grove""",1.51,3575.37,1240.8,0.1,IL
"""1772156""","""Spring Valley""",3.19,3350.48,1410.3,0.0,IL
"""1772221""","""Standard""",0.02,14.94,5.57,0.0,IL
"""1772234""","""Standard City""",0.01,9.15,3.87,0.0,IL
"""1772260""","""Stanford""",0.02,20.89,7.27,0.0,IL
"""1772403""","""Staunton""",4.73,4482.5,2014.13,0.0,IL
"""1772468""","""Steeleville""",1.0,585.88,271.81,0.0,IL
"""1772520""","""Steger""",7.95,8415.73,3864.97,2.2,IL
"""1772546""","""Sterling""",15.53,13474.41,5601.46,0.0,IL
"""1772624""","""Steward""",0.01,4.98,1.87,0.0,IL
"""1772650""","""Stewardson""",0.04,32.16,14.22,0.0,IL
"""1772676""","""Stickney""",4.0,6775.0,2235.0,6.8,IL
"""1772702""","""Stillman Valley""",0.04,54.63,23.75,0.0,IL
"""1772780""","""Stockton""",0.87,866.69,351.01,0.0,IL
"""1772884""","""Stonefort""",0.04,31.48,11.43,0.0,IL
"""1772923""","""Stone Park""",3.02,4718.41,1288.76,7.6,IL
"""1772949""","""Stonington""",0.25,212.61,84.55,0.0,IL
"""1773027""","""Stoy""",0.03,34.32,13.78,0.0,IL
"""1773040""","""Strasburg""",0.02,15.99,6.79,0.0,IL
"""1773131""","""Strawn""",0.01,6.23,2.01,0.0,IL
"""1773157""","""Streamwood""",20.83,39259.89,12555.06,2.4,IL
"""1773170""","""Streator""",14.69,11945.32,4798.59,0.0,IL
"""1773261""","""Stronghurst""",0.02,15.33,6.34,0.0,IL
"""1773287""","""Sublette""",0.01,6.13,3.03,0.0,IL
"""1773391""","""Sugar Grove""",1.44,5484.65,1834.39,0.4,IL
"""1773495""","""Sullivan""",3.74,3920.53,1697.76,0.0,IL
"""1773547""","""Summerfield""",0.02,30.47,12.01,0.7,IL
"""1773638""","""Summit""",7.12,11616.28,3230.64,7.7,IL
"""1773703""","""Sumner""",0.29,826.26,77.11,0.0,IL
"""1773943""","""Sun River Terrace""",0.1,71.11,25.42,0.0,IL
"""1774119""","""Swansea""",8.16,12959.76,5362.21,7.5,IL
"""1774223""","""Sycamore""",6.53,11369.07,4328.48,0.6,IL
"""1774275""","""Symerton""",0.0,1.52,0.58,0.0,IL
"""1774301""","""Table Grove""",0.0,3.1,1.27,0.0,IL
"""1774379""","""Tallula""",0.01,7.31,3.54,0.0,IL
"""1774444""","""Tamaroa""",0.04,21.29,9.8,0.0,IL
"""1774457""","""Tamms""",0.17,154.51,45.28,0.0,IL
"""1774470""","""Tampico""",0.1,72.71,31.52,0.0,IL
"""1774561""","""Taylor Springs""",0.12,90.65,37.63,0.0,IL
"""1774574""","""Taylorville""",9.56,7854.44,3425.13,0.0,IL
"""1774665""","""Tennessee""",0.01,5.98,2.44,0.0,IL
"""1774743""","""Teutopolis""",0.74,1118.63,423.61,0.0,IL
"""1774847""","""Thawville""",0.0,4.72,2.14,0.2,IL
"""1774860""","""Thayer""",0.05,46.88,17.12,0.0,IL
"""1774873""","""Thebes""",0.14,89.46,27.94,0.0,IL
"""1774970""","""The Galena Territory""",0.77,937.13,479.39,0.0,IL
"""1775081""","""Third Lake""",0.47,782.98,278.47,4.3,IL
"""1775107""","""Thomasboro""",0.95,1037.68,476.67,0.0,IL
"""1775159""","""Thompsonville""",0.06,99.71,43.19,0.0,IL
"""1775172""","""Thomson""",0.14,85.18,37.6,0.0,IL
"""1775185""","""Thornton""",0.93,1336.19,605.73,4.3,IL
"""1775263""","""Tilden""",0.58,462.01,206.11,0.0,IL
"""1775276""","""Tilton""",2.49,2251.3,1002.85,1.1,IL
"""1775360""","""Timberlane""",0.07,281.51,81.39,0.0,IL
"""1775419""","""Time""",0.01,3.89,1.69,0.0,IL
"""1775484""","""Tinley Park""",25.63,49853.17,18371.56,3.6,IL
"""1775549""","""Tiskilwa""",0.05,53.84,21.27,0.0,IL
"""1775601""","""Toledo""",0.03,35.78,14.33,0.0,IL
"""1775614""","""Tolono""",0.67,715.07,273.44,0.8,IL
"""1775653""","""Toluca""",0.18,237.22,105.99,0.0,IL
"""1775718""","""Tonica""",0.05,49.7,20.49,0.0,IL
"""1775757""","""Topeka""",0.0,2.51,1.22,0.0,IL
"""1775783""","""Toulon""",0.24,150.72,62.98,0.0,IL
"""1775809""","""Tovey""",0.01,4.24,1.82,0.0,IL
"""1775822""","""Towanda""",0.02,33.41,12.87,0.0,IL
"""1775848""","""Tower Hill""",0.1,76.45,23.47,0.0,IL
"""1775874""","""Tower Lakes""",0.61,865.63,306.47,0.0,IL
"""1775965""","""Tremont""",0.21,206.51,82.3,0.0,IL
"""1775991""","""Trenton""",0.56,932.62,384.02,0.0,IL
"""1776160""","""Trout Valley""",0.54,539.07,187.66,3.2,IL
"""1776199""","""Troy""",2.9,5372.26,2135.76,2.3,IL
"""1776225""","""Troy Grove""",0.02,15.72,6.66,0.0,IL
"""1776407""","""Tuscola""",2.7,3045.91,1313.52,0.0,IL
"""1776511""","""Twin Grove""",0.36,431.53,165.13,1.4,IL
"""1776615""","""Ullin""",0.1,49.22,21.64,0.5,IL
"""1776706""","""Union""",0.1,63.1,22.02,0.0,IL
"""1776771""","""Union Hill""",0.0,1.01,0.34,0.0,IL
"""1776935""","""University Park""",4.8,8167.39,2942.38,3.3,IL
"""1777005""","""Urbana""",31.25,35680.71,13559.76,8.3,IL
"""1777044""","""Ursa""",0.01,9.66,3.94,0.0,IL
"""1777148""","""Valier""",0.13,103.64,44.87,0.0,IL
"""1777187""","""Valley City""",0.01,7.0,2.21,0.0,IL
"""1777265""","""Valmeyer""",0.09,132.86,47.49,0.0,IL
"""1777317""","""Vandalia""",4.48,6067.62,1659.72,0.0,IL
"""1777395""","""Varna""",0.01,4.52,1.75,0.0,IL
"""1777408""","""Venedy""",0.01,3.18,1.34,0.0,IL
"""1777460""","""Venetian Village""",1.5,3661.77,1256.4,1.8,IL
"""1777473""","""Venice""",3.0,1972.0,797.0,5.0,IL
"""1777525""","""Vergennes""",0.01,7.47,2.58,0.0,IL
"""1777551""","""Vermilion""",0.02,16.96,6.49,0.0,IL
"""1777642""","""Vermont""",0.08,56.97,25.29,0.0,IL
"""1777681""","""Vernon""",0.01,13.87,5.55,0.0,IL
"""1777694""","""Vernon Hills""",12.61,23173.88,8705.09,1.7,IL
"""1777707""","""Verona""",0.0,2.0,0.76,0.0,IL
"""1777720""","""Versailles""",0.02,17.9,6.89,0.0,IL
"""1777811""","""Victoria""",0.01,5.67,2.59,0.0,IL
"""1777863""","""Vienna""",0.24,300.37,124.21,0.0,IL
"""1777941""","""Villa Grove""",0.27,254.81,98.09,0.0,IL
"""1777993""","""Villa Park""",16.18,21759.47,8092.79,3.3,IL
"""1778123""","""Viola""",0.87,632.67,220.14,0.0,IL
"""1778149""","""Virden""",1.57,1605.79,664.45,0.0,IL
"""1778175""","""Virgil""",0.06,102.13,33.22,0.3,IL
"""1778201""","""Virginia""",0.05,41.88,17.63,0.0,IL
"""1778227""","""Volo""",0.6,4084.6,1371.83,1.2,IL
"""1778370""","""Wadsworth""",1.81,3792.74,1332.01,0.2,IL
"""1778383""","""Waggoner""",0.01,3.56,1.37,0.0,IL
"""1778526""","""Walnut""",0.03,31.02,11.95,0.0,IL
"""1778604""","""Walnut Hill""",0.02,27.38,10.69,0.0,IL
"""1778656""","""Walshville""",0.0,2.52,1.3,0.0,IL
"""1778708""","""Waltonville""",0.05,33.19,13.7,0.0,IL
"""1778721""","""Wamac""",0.39,291.86,125.57,0.7,IL
"""1778773""","""Wapella""",0.01,10.69,4.42,0.0,IL
"""1778851""","""Warren""",0.17,98.94,49.14,0.0,IL
"""1778916""","""Warrensburg""",0.01,17.71,6.29,0.0,IL
"""1778929""","""Warrenville""",7.47,11495.81,4164.39,1.8,IL
"""1778942""","""Warsaw""",1.19,1032.43,407.0,0.0,IL
"""1779007""","""Washburn""",0.62,427.47,162.56,0.0,IL
"""1779033""","""Washington""",5.92,8387.65,3267.87,0.1,IL
"""1779085""","""Washington Park""",6.15,3931.18,1329.29,8.3,IL
"""1779124""","""Wataga""",0.19,134.57,63.72,0.0,IL
"""1779150""","""Waterloo""",1.61,4361.95,1833.51,1.4,IL
"""1779163""","""Waterman""",0.02,36.24,12.59,0.0,IL
"""1779228""","""Watseka""",4.48,3504.55,1556.16,0.0,IL
"""1779241""","""Watson""",0.03,62.02,23.31,0.0,IL
"""1779267""","""Wauconda""",2.92,6989.43,2666.88,0.0,IL
"""1779293""","""Waukegan""",57.87,88351.73,29407.47,5.1,IL
"""1779358""","""Waverly""",0.26,168.32,76.31,0.0,IL
"""1779397""","""Wayne""",1.72,4281.81,1320.92,0.0,IL
"""1779436""","""Wayne City""",0.28,211.86,85.5,0.0,IL
"""1779449""","""Waynesville""",0.01,8.42,3.17,0.0,IL
"""1779683""","""Weldon""",0.0,4.61,1.73,0.0,IL
"""1779735""","""Wellington""",0.0,2.22,0.95,0.0,IL
"""1779813""","""Wenona""",0.32,321.93,136.81,0.0,IL
"""1779826""","""Wenonah""",0.04,43.74,19.11,0.0,IL
"""1780008""","""West Brooklyn""",0.0,1.46,0.56,0.0,IL
"""1780047""","""Westchester""",12.25,14437.74,5880.22,5.5,IL
"""1780060""","""West Chicago""",13.69,23365.18,6612.26,1.9,IL
"""1780073""","""West City""",0.69,798.45,313.17,0.0,IL
"""1780125""","""West Dundee""",4.01,6048.01,2395.83,3.7,IL
"""1780242""","""Western Springs""",10.71,12492.83,4141.91,4.5,IL
"""1780255""","""Westervelt""",0.0,1.21,0.52,0.0,IL
"""1780281""","""Westfield""",0.23,166.25,68.91,0.0,IL
"""1780333""","""West Frankfort""",6.23,5500.44,2432.12,0.0,IL
"""1780645""","""Westmont""",16.1,23632.72,10071.94,4.3,IL
"""1780736""","""West Peoria""",3.92,5101.81,2223.31,4.2,IL
"""1780762""","""West Point""",0.0,1.66,0.6,0.0,IL
"""1780853""","""West Salem""",0.08,58.41,25.34,0.0,IL
"""1780879""","""West Union""",0.04,32.28,11.94,0.0,IL
"""1780931""","""Westville""",0.79,1077.14,425.06,0.4,IL
"""1780957""","""West York""",0.0,2.56,1.04,0.0,IL
"""1781048""","""Wheaton""",36.07,50052.15,17857.65,4.4,IL
"""1781074""","""Wheeler""",0.01,10.74,3.9,0.0,IL
"""1781087""","""Wheeling""",22.89,37604.08,13656.78,4.2,IL
"""1781165""","""Whiteash""",0.19,150.94,65.41,0.0,IL
"""1781191""","""White City""",0.16,134.28,55.16,0.0,IL
"""1781256""","""White Hall""",2.24,1848.47,728.39,0.0,IL
"""1781295""","""White Heath""",0.01,19.73,7.39,0.0,IL
"""1781802""","""Williamsfield""",0.03,27.94,11.71,0.0,IL
"""1781815""","""Williamson""",0.05,46.01,19.23,0.0,IL
"""1781854""","""Williamsville""",0.05,83.58,29.07,0.0,IL
"""1781867""","""Willisville""",0.08,69.62,24.73,0.0,IL
"""1781919""","""Willowbrook""",5.89,9780.34,4279.86,2.5,IL
"""1781938""","""Willowbrook""",1.54,1617.75,552.06,0.0,IL
"""1782010""","""Willow Hill""",0.03,23.71,8.31,0.0,IL
"""1782049""","""Willow Springs""",4.13,6090.14,2226.41,3.4,IL
"""1782075""","""Wilmette""",22.61,27214.16,9540.39,6.5,IL
"""1782088""","""Wilmington""",0.02,9.94,3.51,0.0,IL
"""1782101""","""Wilmington""",4.59,5009.93,1915.79,0.0,IL
"""1782218""","""Wilsonville""",0.05,60.16,24.19,0.0,IL
"""1782270""","""Winchester""",0.02,45.55,18.48,0.0,IL
"""1782309""","""Windsor""",0.03,31.36,13.2,0.0,IL
"""1782322""","""Windsor""",0.02,18.34,7.37,0.0,IL
"""1782400""","""Winfield""",5.19,7104.18,2552.11,3.7,IL
"""1782491""","""Winnebago""",0.3,717.36,272.15,0.0,IL
"""1782530""","""Winnetka""",11.16,12567.06,4180.86,7.1,IL
"""1782543""","""Winslow""",0.02,8.51,3.96,0.0,IL
"""1782686""","""Winthrop Harbor""",4.48,6212.52,2364.6,2.9,IL
"""1782725""","""Witt""",1.01,504.91,244.25,0.0,IL
"""1782855""","""Wonder Lake""",1.93,2407.91,942.43,0.6,IL
"""1782985""","""Wood Dale""",8.49,12781.06,4383.48,3.6,IL
"""1783063""","""Woodhull""",0.22,188.06,81.94,0.0,IL
"""1783102""","""Woodland""",0.02,19.73,9.26,0.0,IL
"""1783206""","""Woodlawn""",0.06,73.05,27.24,0.0,IL
"""1783245""","""Woodridge""",18.13,31757.65,12235.77,2.9,IL
"""1783271""","""Wood River""",9.68,9960.76,4319.67,5.1,IL
"""1783336""","""Woodson""",0.01,15.74,7.27,0.0,IL
"""1783349""","""Woodstock""",9.23,17913.61,6792.19,4.3,IL
"""1783505""","""Worden""",0.15,191.9,73.56,0.0,IL
"""1783518""","""Worth""",9.25,9655.51,3584.74,6.4,IL
"""1783622""","""Wyanet""",0.13,142.33,52.96,0.0,IL
"""1783687""","""Wyoming""",0.07,63.42,30.8,0.0,IL
"""1783739""","""Xenia""",0.01,14.83,6.23,0.0,IL
"""1783765""","""Yale""",0.01,4.94,2.06,0.0,IL
