place,name,blkgrps,population,households,alltransit_performance_score,state
"""0284000""","""Whale Pass""",0.01,12.87,4.99,0.0,AK
"""0284070""","""White Mountain""",0.0,0.19,0.06,0.0,AK
"""0284120""","""Whitestone""",0.0,2.98,0.66,0.0,AK
"""0284200""","""Whitestone Logging Camp""",0.02,14.02,5.15,0.0,AK
"""0284510""","""Whittier""",0.0,2.29,0.7,0.0,AK
"""0285280""","""Willow""",2.0,2127.7,712.61,0.0,AK
"""0285290""","""Willow Creek""",0.0,0.33,0.16,0.0,AK
"""0285610""","""Wiseman""",0.0,1.73,0.51,0.0,AK
"""0285680""","""Womens Bay""",0.06,50.01,18.82,0.0,AK
"""0286380""","""Wrangell""",4.0,2475.0,1084.0,0.0,AK
"""0286490""","""Yakutat""",0.01,9.08,3.39,0.0,AK
