place,name,blkgrps,population,households,alltransit_performance_score,state
"""4265360""","""Robinson""",0.05,63.71,23.62,0.5,PA
"""4265392""","""Rochester""",3.0,3563.0,1666.0,4.7,PA
"""4265496""","""Rockhill""",0.74,622.2,266.55,0.0,PA
"""4265568""","""Rockledge""",2.0,2544.0,1087.0,7.8,PA
"""4265736""","""Rockwood""",1.0,775.0,357.0,0.0,PA
"""4265848""","""Rogersville""",0.01,10.55,3.92,0.0,PA
"""4265872""","""Rohrsburg""",0.03,54.14,21.41,0.0,PA
"""4265944""","""Rome""",0.11,81.27,29.54,0.0,PA
"""4265976""","""Ronco""",0.07,70.97,31.14,0.8,PA
"""4265984""","""Ronks""",0.3,414.29,128.25,3.0,PA
"""4266016""","""Roscoe""",1.0,819.0,355.0,3.4,PA
"""4266168""","""Roseto""",1.0,1781.0,681.0,2.4,PA
"""4266192""","""Rose Valley""",1.0,988.0,386.0,6.5,PA
"""4266232""","""Roseville""",0.01,11.68,4.69,0.0,PA
"""4266304""","""Rossiter""",0.13,161.36,59.5,0.0,PA
"""4266320""","""Rosslyn Farms""",1.0,451.0,179.0,5.5,PA
"""4266384""","""Rote""",0.06,73.49,25.93,0.0,PA
"""4266392""","""Rothsville""",2.06,1919.04,737.77,0.3,PA
"""4266408""","""Roulette""",0.05,64.23,26.55,0.0,PA
"""4266440""","""Rouseville""",0.04,71.65,26.22,0.6,PA
"""4266448""","""Rouzerville""",0.19,441.62,183.46,0.0,PA
"""4266472""","""Rowes Run""",0.18,289.87,134.47,1.5,PA
"""4266560""","""Royalton""",1.01,801.17,359.84,4.2,PA
"""4266576""","""Royersford""",4.0,4788.0,2182.0,3.3,PA
"""4266696""","""Rupert""",0.1,152.1,66.78,0.0,PA
"""4266720""","""Rural Valley""",1.0,878.0,401.0,0.0,PA
"""4266808""","""Russell""",0.23,358.92,159.2,0.7,PA
"""4266832""","""Russellton""",0.65,974.06,471.41,0.0,PA
"""4266864""","""Rutherford""",1.9,4776.73,1778.22,2.6,PA
"""4266928""","""Rutledge""",1.0,752.0,270.0,5.9,PA
"""4267120""","""Saegertown""",1.3,879.84,345.84,1.4,PA
"""4267224""","""St. Clair""",3.0,2899.0,1294.0,2.7,PA
"""4267256""","""St. Clairsville""",0.0,1.58,0.75,0.0,PA
"""4267304""","""St. Lawrence""",1.0,2011.0,792.0,2.2,PA
"""4267344""","""St. Marys""",7.0,12603.0,5550.0,0.0,PA
"""4267352""","""St. Michael""",0.38,382.63,138.11,0.0,PA
"""4267384""","""St. Petersburg""",0.02,16.89,7.51,0.0,PA
"""4267416""","""St. Vincent College""",0.33,882.11,211.88,1.9,PA
"""4267584""","""Salisbury""",0.05,55.4,25.05,0.0,PA
"""4267608""","""Salix""",0.1,210.7,85.22,0.0,PA
"""4267616""","""Salladasburg""",0.03,37.02,14.94,0.0,PA
"""4267632""","""Saltillo""",0.16,147.06,56.88,0.0,PA
"""4267648""","""Saltsburg""",1.0,772.0,344.0,0.0,PA
"""4267656""","""Salunga""",1.01,1666.43,670.43,2.2,PA
"""4267712""","""Sanatoga""",3.11,6536.82,2498.61,3.3,PA
"""4267744""","""Sand Hill""",0.46,918.25,384.16,0.6,PA
"""4267784""","""Sandy""",0.99,1630.39,754.22,1.7,PA
"""4267848""","""Sandy Lake""",1.0,581.0,246.0,0.0,PA
"""4267872""","""Sandy Ridge""",0.01,18.06,7.17,0.0,PA
"""4267920""","""Sankertown""",1.0,660.0,272.0,0.0,PA
"""4268036""","""Saw Creek""",1.07,1700.97,626.79,0.5,PA
"""4268056""","""Saxonburg""",1.0,1493.0,750.0,0.0,PA
"""4268072""","""Saxton""",0.05,50.58,20.78,0.0,PA
"""4268088""","""Saylorsburg""",0.23,273.16,100.24,0.2,PA
"""4268096""","""Sayre""",5.0,5525.0,2559.0,0.7,PA
"""4268104""","""Scalp Level""",1.0,701.0,322.0,1.9,PA
"""4268144""","""Schaefferstown""",1.0,1116.0,385.0,0.0,PA
"""4268152""","""Schellsburg""",0.01,11.66,4.69,0.0,PA
"""4268188""","""Schlusser""",1.82,3140.73,1332.48,0.3,PA
"""4268192""","""Schnecksville""",1.26,2190.64,916.27,2.3,PA
"""4268200""","""Schoeneck""",0.44,975.05,338.99,0.0,PA
"""4268248""","""Schubert""",0.03,49.82,15.41,0.0,PA
"""4268312""","""Schuylkill Haven""",6.0,5244.0,2162.0,2.0,PA
"""4268328""","""Schwenksville""",1.0,1456.0,632.0,0.0,PA
"""4268376""","""Scotland""",0.15,313.92,124.14,0.0,PA
"""4268432""","""Scottdale""",3.0,4242.0,1898.0,1.2,PA
"""4269000""","""Scranton""",73.0,76624.0,29528.0,5.1,PA
"""4269216""","""Selinsgrove""",4.0,5875.0,1878.0,0.0,PA
"""4269248""","""Sellersville""",3.0,4249.0,1635.0,0.0,PA
"""4269256""","""Seltzer""",0.07,45.69,25.57,2.2,PA
"""4269272""","""Seneca""",0.31,396.97,178.21,0.8,PA
"""4269309""","""Seven Fields""",0.99,2810.78,1224.06,0.0,PA
"""4269336""","""Seven Springs""",0.03,30.6,13.83,0.0,PA
"""4269360""","""Seven Valleys""",0.36,271.95,105.92,0.0,PA
"""4269368""","""Seward""",0.01,17.08,7.36,1.0,PA
"""4269376""","""Sewickley""",3.0,3862.0,1742.0,6.0,PA
"""4269400""","""Sewickley Heights""",1.0,740.0,287.0,1.1,PA
"""4269416""","""Sewickley Hills""",1.0,706.0,268.0,0.0,PA
"""4269456""","""Shade Gap""",0.0,1.14,0.46,0.0,PA
"""4269600""","""Shamokin""",10.0,7165.0,3475.0,0.0,PA
"""4269616""","""Shamokin Dam""",2.0,1849.0,834.0,0.0,PA
"""4269680""","""Shanksville""",0.02,11.93,4.83,0.0,PA
"""4269715""","""Shanor-Northvue""",4.0,5021.0,2178.0,1.1,PA
"""4269720""","""Sharon""",17.0,13505.0,6099.0,2.6,PA
"""4269752""","""Sharon Hill""",5.0,5711.0,2169.0,9.1,PA
"""4269776""","""Sharpsburg""",3.71,3189.69,1445.31,7.6,PA
"""4269800""","""Sharpsville""",5.0,4253.0,1798.0,1.8,PA
"""4269816""","""Shartlesville""",0.05,79.68,34.3,0.0,PA
"""4269832""","""Shavertown""",1.68,1978.01,843.52,1.8,PA
