week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,01039,1,0.0115251186364322,Massachusetts,Franklin County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01039,1,0.0115251186364322,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01040,1,0.0430437015134824,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10451,1,0.0788137005470177,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10452,1,0.0871459183227242,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10453,1,0.0676949330785779,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10454,1,0.0968261840519454,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10455,1,0.0837054128471526,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10456,1,0.0824927999765748,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10457,1,0.0890323587941397,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10458,1,0.082705210426601,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10459,1,0.0874072195138425,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10460,1,0.0831613607957923,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10461,1,0.055306371773589,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10462,1,0.0640056787288319,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10463,1,0.0813403514894074,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10463,1,0.0813403514894074,New York,New York County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10464,1,0.0375572579170285,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10465,1,0.056664674995979,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10466,1,0.0740495452512901,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10467,1,0.0701309154994997,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10468,1,0.0740713405796524,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10469,1,0.0901675387139087,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10470,1,0.0710313593047921,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10471,1,0.033700550302461,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10472,1,0.0890408796679318,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10473,1,0.0667639554992499,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
